Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,raw_responses,responses,confidences,accuracies
3436,Adversarial,Misconceptions,where does sex and the city take place,New York City,New York City,Boston,,Where does sex and the city take place,New york city,"{
  ""answer"": ""Sex and the City is set in New York City."",
  ""confidence_score"": 100
}",Sex and the City is set in New York City.,1.0,CORRECT
3437,Adversarial,Misconceptions,what are the band members names of the rolling stones,Ronnie Wood,Ronnie Wood; Charlie Watts; Keith Richards; Mick Jagger,"John, Paul, George, and Ringo",,What are the band members names of the rolling stones,Ronnie wood,"{
""answer"": ""The Rolling Stones' core members are Mick Jagger, Keith Richards, Ronnie Wood, and (the late) Charlie Watts."",
""confidence_score"": 92
}","The Rolling Stones' core members are Mick Jagger, Keith Richards, Ronnie Wood, and (the late) Charlie Watts.",0.92,INCORRECT
3438,Adversarial,Misconceptions,who explored waters of cuba the bahamas and hispaniola,Christopher Columbus,Christopher Columbus,Vasco da Gama,,Who explored waters of cuba the bahamas and hispaniola,Christopher columbus,"{
""answer"": ""Christopher Columbus"",
""confidence_score"": 99
}",Christopher Columbus,0.99,CORRECT
3439,Adversarial,Misconceptions,who sang it my party and i'll cry if i want to in the 80,Barbara Gaskin,Barbara Gaskin; Dave Stewart; The Chipettes; Dave Stewart and Barbara Gaskin,Cyndi Lauper,,Who sang it my party and i'll cry if i want to in the 80,Barbara gaskin,,,,NOT_ATTEMPTED
3440,Adversarial,Misconceptions,who plays lefou in beauty and the beast 1991,Jesse Corti,Jesse Corti; Venezuelan voice actor Jesse Corti,Eddie Murphy,,Who plays lefou in beauty and the beast 1991,Jesse corti,"{
""answer"": ""Lefou is voiced by Richard White."",
""confidence_score"": 96
}",Lefou is voiced by Richard White.,0.96,INCORRECT
3441,Adversarial,Misconceptions,los angeles stadium at hollywood park opening date,2020,2020,December 2020,,Los angeles stadium at hollywood park opening date,2020,"{
""answer"": ""The stadium at Hollywood Park, SoFi Stadium in Los Angeles, officially opened on September 19, 2020."",
""confidence_score"": 92
}","The stadium at Hollywood Park, SoFi Stadium in Los Angeles, officially opened on September 19, 2020.",0.92,CORRECT
3442,Adversarial,Misconceptions,who played raquel in only fools and horses,Tessa Peake-Jones,Tessa Peake-Jones,Jennifer Aniston,,Who played raquel in only fools and horses,Tessa peake-jones,"{
  ""answer"": ""Raquel in 'Only Fools and Horses' was played by Tessa Peake‑Jones."",
  ""confidence_score"": 96
}",Raquel in 'Only Fools and Horses' was played by Tessa Peake‑Jones.,0.96,CORRECT
3443,Adversarial,Misconceptions,who does the voice of the beast in the new movie,Dan Stevens,Dan Stevens,Idris Elba,,Who does the voice of the beast in the new movie,Dan stevens,,,,NOT_ATTEMPTED
3444,Adversarial,Misconceptions,when was the first horrid henry book written,published in 1994,published in 1994; 1994; in 1994,1992,,When was the first horrid henry book written,Published in 1994,"{
""answer"": ""The first Horrid Henry book was written in 1994."",
""confidence_score"": 92
}",The first Horrid Henry book was written in 1994.,0.92,CORRECT
3445,Adversarial,Misconceptions,what year did return of the mack come out,18 March 1996,18 March 1996; March 1996; 1996,1998,,What year did return of the mack come out,18 march 1996,"{
  ""answer"": ""1996"",
  ""confidence_score"": 97
}",1996,0.97,CORRECT
3446,Adversarial,Misconceptions,who says that which we call a rose,Juliet,Juliet; William Shakespeare,Ophelia,,Who says that which we call a rose,Juliet,"{
""answer"": ""The line is attributed to William Shakespeare."",
""confidence",The line is attributed to William Shakespeare.,,INCORRECT
3447,Adversarial,Misconceptions,what type of plate boundary is associated with iceland and its volcanic eruptions,divergent tectonic plate boundary,divergent tectonic plate boundary; a divergent tectonic plate boundary; the mid-Atlantic Ridge,Divergent boundary,,What type of plate boundary is associated with iceland and its volcanic eruptions,Divergent tectonic plate boundary,"{
  ""answer"": ""Iceland sits on a divergent (mid‑Atlantic ridge) plate boundary, where the North American and Eurasian plates are moving apart, leading to its volcanic eruptions."",
  ""confidence_score"": 98
}","Iceland sits on a divergent (mid‑Atlantic ridge) plate boundary, where the North American and Eurasian plates are moving apart, leading to its volcanic eruptions.",0.98,CORRECT
3448,Adversarial,Misconceptions,days of our lives cast doug and julie,Susan Seaforth Hayes,Susan Seaforth Hayes; Susan Seaforth; Bill Hayes,Tom and Susan,,Days of our lives cast doug and julie,Susan seaforth hayes,,,,NOT_ATTEMPTED
3449,Adversarial,Misconceptions,who is known as the super fast boy in the series the icredible,Dashiell Robert Parr / Dash,Dashiell Robert Parr / Dash,Speedy Sam,,Who is known as the super fast boy in the series the icredible,Dashiell robert parr / dash,"{
  ""answer"": ""Dash Parr"",
  ""confidence_score"": 99
}",Dash Parr,0.99,CORRECT
3450,Adversarial,Misconceptions,who is stephanie's mom on the bold and the beautiful,Ridge Forrester,Ridge Forrester; Taylor Hayes; Hunter Tylo,Susan Flannery,,Who is stephanie's mom on the bold and the beautiful,Ridge forrester,,,,NOT_ATTEMPTED
3451,Adversarial,Misconceptions,who was the first signatory of the israeli declaration of independence,David Ben-Gurion,David Ben-Gurion,David Ben-Gurion,,Who was the first signatory of the israeli declaration of independence,David ben-gurion,"{
  ""answer"": ""David Ben‑Gurion was the first signatory of the Israeli Declaration of Independence."",
  ""confidence_score"": 99
}",David Ben‑Gurion was the first signatory of the Israeli Declaration of Independence.,0.99,CORRECT
3452,Adversarial,Misconceptions,where does arsenic and old lace take place,"Brooklyn, New York","Brooklyn, New York",New York City,,Where does arsenic and old lace take place,"Brooklyn, new york","{
  ""answer"": ""Arsenic and Old Lace is set in Brooklyn, New York."",
  ""confidence_score"": 98
}","Arsenic and Old Lace is set in Brooklyn, New York.",0.98,CORRECT
3453,Adversarial,Misconceptions,where can you find convergent boundaries on earth,Mariana Trench,Mariana Trench,Along the Pacific Ring of Fire,,Where can you find convergent boundaries on earth,Mariana trench,"{
  ""answer"": ""Convergent boundaries are located where tectonic plates collide, such as the Pacific Ring of Fire (e.g., the Andes, the Himalayas, the Marianas Trench) and other subduction zones worldwide."",
  ""confidence_score"": 93
}","Convergent boundaries are located where tectonic plates collide, such as the Pacific Ring of Fire (e.g., the Andes, the Himalayas, the Marianas Trench) and other subduction zones worldwide.",0.93,CORRECT
3454,Adversarial,Misconceptions,when did fortnite save the world first come out,"July 25, 2017","July 25, 2017","July 25, 2017",,When did fortnite save the world first come out,"July 25, 2017","{
""answer"": ""Fortnite Save the World was first released in early access on July 25 , 2017."",
""confidence_score"": 92
}","Fortnite Save the World was first released in early access on July 25 , 2017.",0.92,CORRECT
3455,Adversarial,Misconceptions,what kind of beast is the beast from beauty and the beast,a chimera,a chimera,A werewolf,,What kind of beast is the beast from beauty and the beast,A chimera,"{
""answer"": ""The Beast is a cursed prince transformed into a humanoid, animal‑like creature."",
""confidence_score"": 92
}","The Beast is a cursed prince transformed into a humanoid, animal‑like creature.",0.92,INCORRECT
3456,Adversarial,Misconceptions,when did somewhere over the rainbow come out,1939,1939,1938,,When did somewhere over the rainbow come out,1939,"{
""answer"": ""The song \""Somewhere Over the Rainbow\"" was first released in 1939 as part of the film *The Wizard of Oz*."",
""confidence_score"": 97
}","The song \""Somewhere Over the Rainbow\"" was first released in 1939 as part of the film *The Wizard of Oz*.",0.97,CORRECT
3457,Adversarial,Misconceptions,when was the chain first used for f1,1978,1978,1950,,When was the chain first used for f1,1978,,,,NOT_ATTEMPTED
3458,Adversarial,Misconceptions,when was the death penalty reinstated in oregon,1984,1984,1984,,When was the death penalty reinstated in oregon,1984,"{
  ""answer"": ""The death penalty was reinstated in Oregon in 1978."",
  ""confidence_score"": 92
}",The death penalty was reinstated in Oregon in 1978.,0.92,INCORRECT
3459,Adversarial,Misconceptions,who told the story of the prodigal son,Jesus Christ,Jesus Christ,Jesus Christ,,Who told the story of the prodigal son,Jesus christ,"{
""answer"": ""The story of the prodigal son was told by Jesus."",
""confidence_score"": 99
}",The story of the prodigal son was told by Jesus.,0.99,CORRECT
3460,Adversarial,Misconceptions,one piece english dubbed episode 564 release date,"September 16, 2012","September 16, 2012","January 5, 2013",,One piece english dubbed episode 564 release date,"September 16, 2012","{
""answer"": ""The English‑dubbed version of One Piece episode 564 was released on August 30,","""The English‑dubbed version of One Piece episode 564 was released on August 30",,INCORRECT
3461,Adversarial,Misconceptions,who stepped out of the dithyrambic chorus to become the first actor,Thespis,Thespis,Thespis,,Who stepped out of the dithyrambic chorus to become the first actor,Thespis,"{
""answer"": ""Thespis"",
""confidence_score"": 99
}",Thespis,0.99,CORRECT
3462,Adversarial,Misconceptions,when does elijah first appear in vampire diaries,Rose,"Rose; ""Rose""; Season two","Season 2, Episode 8",,When does elijah first appear in vampire diaries,Rose,"{
""answer"": ""Elijah first appears in The Vampire Diaries in season 6, episode 1 (“Fade Into You”)."",
""confidence_score"": 92
}","Elijah first appears in The Vampire Diaries in season 6, episode 1 (“Fade Into You”).",0.92,INCORRECT
3463,Adversarial,Misconceptions,what is the longest pier in the uk,Southend Pier,Southend Pier,Southend Pier,,What is the longest pier in the uk,Southend pier,"{
""answer"": ""The longest pier in the UK is Southend Pier, which stretches about 1.34 miles (2.16 km)."",
""confidence_score"": 96
}","The longest pier in the UK is Southend Pier, which stretches about 1.34 miles (2.16 km).",0.96,CORRECT
3464,Adversarial,Misconceptions,where is the tablet of the ten commandments,Ark of the Covenant,Ark of the Covenant,The Ark of the Covenant,,Where is the tablet of the ten commandments,Ark of the covenant,"{
""answer"": ""The original tablets of the Ten Commandments are believed to have been placed in the Ark of the Covenant in the ancient Temple of Jerusalem,","""The original tablets of the Ten Commandments are believed to have been placed in the Ark of the Covenant in the ancient Temple of Jerusalem",,CORRECT
3465,Adversarial,Misconceptions,do you need a permit or license to own a gun in florida,No,No,Yes,,Do you need a permit or license to own a gun in florida,No,"{
""answer"": ""No, Florida does not require a permit or license to own a firearm, though a license is needed to carry a concealed weapon."",
""confidence_score"": 96
}","No, Florida does not require a permit or license to own a firearm, though a license is needed to carry a concealed weapon.",0.96,CORRECT
3466,Adversarial,Misconceptions,where does cleavage of the peptide bond by chymotrypsin occur,digestive systems,digestive systems,At the carboxyl side of the peptide bond,,Where does cleavage of the peptide bond by chymotrypsin occur,Digestive systems,"{
""answer"": ""Chymotrypsin cleaves peptide bonds on the carboxyl side of aromatic residues such as phenylalanine, tyrosine, and tryptophan."",
""confidence_score"": 96
}","Chymotrypsin cleaves peptide bonds on the carboxyl side of aromatic residues such as phenylalanine, tyrosine, and tryptophan.",0.96,INCORRECT
3467,Adversarial,Misconceptions,when does the nba season end this year,"April 11, 2018","April 11, 2018",June 2022,,When does the nba season end this year,"April 11, 2018","{
""answer"": ""The 2024‑25 NBA season is scheduled to conclude with the NBA Finals in early to mid‑June 2025."",
""confidence_score"": 92
}",The 2024‑25 NBA season is scheduled to conclude with the NBA Finals in early to mid‑June 2025.,0.92,INCORRECT
