Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,raw_responses,responses,confidences,accuracies
3302,Adversarial,Misconceptions,who won season 5 of hell's kitchen,Executive Chef Danny Veltri,Executive Chef Danny Veltri; Danny Veltri,Gordon Ramsay,,Who won season 5 of hell's kitchen,Executive chef danny veltri,"{
""answer"": Danny Veltri won season 5 of Hell's Kitchen.,
""confidence_score"": 95
}",Danny Veltri won season 5 of Hell's Kitchen.,0.95,CORRECT
3303,Adversarial,Misconceptions,what episode of pll does jenna get her sight back,If These Dolls Could Talk,If These Dolls Could Talk; Blood is the New Black,"Season 3, Episode 12",,What episode of pll does jenna get her sight back,If these dolls could talk,"{
""answer"": Jenna does not permanently regain her sight in any episode of Pretty Little Liars; however, she temporarily regains her vision in Season 5, Episode 24 (""Welcome to the Dollhouse"") as part of a twist involving the A-Team.  
""confidence_score"": 95
}",Jenna does not permanently regain her sight in any episode of Pretty Little Liars; however,0.95,INCORRECT
3304,Adversarial,Misconceptions,when was the last time the crows were in the grand final,2017,2017,2005,,When was the last time the crows were in the grand final,2017,"{
""answer"": The Adelaide Crows last appeared in the AFL Grand Final in 2017.
""confidence_score"": 95
}",The Adelaide Crows last appeared in the AFL Grand Final in 2017.,0.95,CORRECT
3305,Adversarial,Misconceptions,who plays scrooge mcduck in the new ducktales,David Tennant,David Tennant,Tom Hanks,,Who plays scrooge mcduck in the new ducktales,David tennant,"{  
""answer"": David Tennant voices Scrooge McDuck in the new DuckTales series,  
""confidence_score"": 98  
}",David Tennant voices Scrooge McDuck in the new DuckTales series,0.98,CORRECT
3306,Adversarial,Misconceptions,state the process that divides one nucleus into two genetically identical nuclei,mitosis,mitosis,Osmosis,,State the process that divides one nucleus into two genetically identical nuclei,Mitosis,"{""answer"": ""Mitosis is the process that divides one nucleus into two genetically identical nuclei."", ""confidence_score"": 98}",Mitosis is the process that divides one nucleus into two genetically identical nuclei.,0.98,CORRECT
3307,Adversarial,Misconceptions,who did kenny rogers sing mary did you know with,Wynonna Judd,Wynonna Judd,Dolly Parton,,Who did kenny rogers sing mary did you know with,Wynonna judd,"{
""answer"": Kenny Rogers sang ""Mary, Did You Know?"" as a solo artist; he did not perform it with another artist on the original recording.  
""confidence_score"": 95
}","Kenny Rogers sang ""Mary",0.95,NOT_ATTEMPTED
3308,Adversarial,Misconceptions,when did the movie karate kid come out,2010,2010; 1984,1980,,When did the movie karate kid come out,2010,"{
""answer"": The movie *The Karate Kid* was released on June 22, 1984.,
""confidence_score"": 98
}",The movie *The Karate Kid* was released on June 22,0.98,INCORRECT
3309,Adversarial,Misconceptions,what is the process to become a santero,a cleansing ritual,a cleansing ritual; making Ochá (Saint),Completing a 10-year apprenticeship,,What is the process to become a santero,A cleansing ritual,"{
""answer"": To become a santero, one must undergo a formal initiation process in the Lucumí tradition, including receiving the sacred objects (fundamentos), undergoing rituals like asiento, and being ordained by an established santero, often after years of apprenticeship and spiritual preparation."",
""confidence_score"": 95
}",To become a santero,0.95,NOT_ATTEMPTED
3310,Adversarial,Misconceptions,which layer of the osi model handles physical addressing,physical layer or layer 1,physical layer or layer 1,Layer 1: Physical Layer,,Which layer of the osi model handles physical addressing,Physical layer or layer 1,"{
""answer"": The Data Link layer of the OSI model handles physical addressing, specifically through MAC addresses,
""confidence_score"": 95
}",The Data Link layer of the OSI model handles physical addressing,0.95,INCORRECT
3311,Adversarial,Misconceptions,jawaharlal nehru centre for advanced scientific research jakkur campus,"Jakkur, Bangalore, India","Jakkur, Bangalore, India","New Delhi, India",,Jawaharlal nehru centre for advanced scientific research jakkur campus,"Jakkur, bangalore, india","{
""answer"": ""Jawaharlal Nehru Centre for Advanced Scientific Research (JNCASR) is a multidisciplinary research institute located in Bangalore, India, and its main campus is situated in Jakkur, focusing on advanced research in science and engineering."",
""confidence_score"": 95
}","Jawaharlal Nehru Centre for Advanced Scientific Research (JNCASR) is a multidisciplinary research institute located in Bangalore, India, and its main campus is situated in Jakkur, focusing on advanced research in science and engineering.",0.95,CORRECT
3312,Adversarial,Misconceptions,where is the second largest mall in america,Florida,"Florida; Aventura, Florida","Los Angeles, California",,Where is the second largest mall in america,Florida,"{
""answer"": The second largest mall in America is the King of Prussia Mall, located in King of Prussia, Pennsylvania."",
""confidence_score"": 95
}",The second largest mall in America is the King of Prussia Mall,0.95,INCORRECT
3313,Adversarial,Misconceptions,when did they stop making jello pudding pops,the 90s,the 90s; around 2011,1998,,When did they stop making jello pudding pops,The 90s,"{
""answer"": Jello Pudding Pops were discontinued in the early 2000s, with production largely ceasing around 2003, though they have had limited re-releases since then due to popular demand."",
""confidence_score"": 90
}",Jello Pudding Pops were discontinued in the early 2000s,0.9,INCORRECT
3314,Adversarial,Misconceptions,where did the tea come from in the boston tea party,England,England; East India Company; the East India Company,India,,Where did the tea come from in the boston tea party,England,"{
""answer"": The tea in the Boston Tea Party came from the British East India Company, primarily sourced from China and India.,  
""confidence_score"": 98
}",The tea in the Boston Tea Party came from the British East India Company,0.98,INCORRECT
3315,Adversarial,Misconceptions,what are the five compulsory prayers in islam,Asr,Asr; Maghrib; Isha; Zuhr; Fajr,"Fajr, Dhuhr, Asr, Maghrib, Isha",,What are the five compulsory prayers in islam,Asr,"{
""answer"": The five compulsory prayers in Islam are Fajr, Dhuhr, Asr, Maghrib, and Isha."",
""confidence_score"": 100
}",The five compulsory prayers in Islam are Fajr,1.0,INCORRECT
3316,Adversarial,Misconceptions,who determines the rules of the us house and us senate,United States Senate,United States Senate; The Senate,The President of the United States,,Who determines the rules of the us house and us senate,United states senate,"{""answer"": ""The rules of the US House and Senate are determined by each chamber's members through their respective rule-making processes at the beginning of each Congress."", ""confidence_score"": 95}",The rules of the US House and Senate are determined by each chamber's members through their respective rule-making processes at the beginning of each Congress.,0.95,INCORRECT
3317,Adversarial,Misconceptions,known as the punk poet who used poetry in their music,John Cooper Clarke,John Cooper Clarke,Bob Dylan,,Known as the punk poet who used poetry in their music,John cooper clarke,"{
""answer"": Patti Smith is known as the punk poet who integrated poetry into her music."",
""confidence_score"": 95
}","Patti Smith is known as the punk poet who integrated poetry into her music.""",0.95,INCORRECT
3318,Adversarial,Misconceptions,when was the last episode of the flash aired,"May 22, 2018","May 22, 2018; May 1, 2018","January 1, 2021",,When was the last episode of the flash aired,"May 22, 2018","{
""answer"": The last episode of The Flash aired on May 24, 2023."",
""confidence_score"": 95
}",The last episode of The Flash aired on May 24,0.95,INCORRECT
3319,Adversarial,Misconceptions,who sang last night on saturday night live,Childish Gambino,Childish Gambino,Justin Timberlake,,Who sang last night on saturday night live,Childish gambino,"{
""answer"": I cannot provide information about who sang last night on Saturday Night Live as the details depend on the specific date and episode, which were not specified and may not yet be publicly available; check the official SNL website or NBC for the most accurate and up-to-date information.,
""confidence_score"": 95
}",I cannot provide information about who sang last night on Saturday Night Live as the details depend on the specific date and episode,0.95,NOT_ATTEMPTED
3320,Adversarial,Misconceptions,who has scored the most points for wales v france,Neil Jenkins,Neil Jenkins,Gareth Thomas,,Who has scored the most points for wales v france,Neil jenkins,"{
""answer"": Neil Jenkins has scored the most points for Wales against France in rugby union matches."",
""confidence_score"": 95
}","Neil Jenkins has scored the most points for Wales against France in rugby union matches.""",0.95,CORRECT
3321,Adversarial,Misconceptions,who sings oh what a night late december back in 63,the Four Seasons,the Four Seasons,The Beatles,,Who sings oh what a night late december back in 63,The four seasons,"{""answer"": ""The song 'Oh What a Night' (originally titled 'December, 1963 (Oh What a Night)') is sung by The Four Seasons."", ""confidence_score"": 98}","The song 'Oh What a Night' (originally titled 'December, 1963 (Oh What a Night)') is sung by The Four Seasons.",0.98,CORRECT
3322,Adversarial,Misconceptions,puella magi madoka magica when does madoka become a magical girl,My Very Best Friend,My Very Best Friend,Episode 10,,Puella magi madoka magica when does madoka become a magical girl,My very best friend,"{
""answer"": ""Madoka becomes a magical girl in the final episode of Puella Magi Madoka Magica, specifically episode 12, after making a wish to prevent all witches from existing before they are born."",
""confidence_score"": 95
}","Madoka becomes a magical girl in the final episode of Puella Magi Madoka Magica, specifically episode 12, after making a wish to prevent all witches from existing before they are born.",0.95,INCORRECT
3323,Adversarial,Misconceptions,who wrote i want to dance with somebody by whitney houston,George Merrill,George Merrill; Shannon Rubicam; George Merrill and Shannon Rubicam,Michael Jackson,,Who wrote i want to dance with somebody by whitney houston,George merrill,"{
""answer"": ""I Want to Dance with Somebody"" was written by George Merrill and Shannon Rubicam for Whitney Houston.  
""confidence_score"": 98
}",I Want to Dance with Somebody,0.98,INCORRECT
3324,Adversarial,Misconceptions,when did they start adding zinc to pennies,1864,1864; 1943; 1864–1942,1985,,When did they start adding zinc to pennies,1864,"{
""answer"": The U.S. Mint began adding zinc to pennies in 1982, when the composition was changed to 97.5% zinc and 2.5% copper due to rising copper costs,
""confidence_score"": 98
}",The U.S. Mint began adding zinc to pennies in 1982,0.98,INCORRECT
3325,Adversarial,Misconceptions,ahana from dil sambhal ja zara real name,Smriti Kalra,Smriti Kalra,Priyanka Chopra,,Ahana from dil sambhal ja zara real name,Smriti kalra,"{
""answer"": Ahana from Dil Sambhal Ja Zara, portrayed by Smriti Kalra, is a fictional character, and her real name in the show is Ahana Raichand; Smriti Kalra is the actress who played her."",
""confidence_score"": 95
}",Ahana from Dil Sambhal Ja Zara,0.95,NOT_ATTEMPTED
