Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,raw_responses,responses,confidences,accuracies
87,4674890,Jim Brown,occupation,radio personality,2059616,22,916690,[],"[""radio presenter"",""radio hostess"",""host"",""hostess"",""radio host"",""radio jockey"",""radio program boss"",""RJ""]",http://www.wikidata.org/entity/Q6193880,http://www.wikidata.org/entity/Q2722764,Jim Brown (radio host),Radio personality,98,5737,What is Jim Brown's occupation?,"[""radio personality"", ""radio presenter"", ""radio hostess"", ""host"", ""hostess"", ""radio host"", ""radio jockey"", ""radio program boss"", ""RJ""]","{""answer"":""Insufficient context to determine which Jim Brown is meant (notable individuals include Jim Brown the former American football running back, actor, and activist; Jim Brown the broadcaster; etc.)."",""confidence_score"":30}","Insufficient context to determine which Jim Brown is meant (notable individuals include Jim Brown the former American football running back, actor, and activist; Jim Brown the broadcaster; etc.).",0.3,NOT_ATTEMPTED
4091,1292989,Revigliasco d'Asti,country,Italy,575278,182,1218153,[],"[""Italia"",""Italian Republic"",""IT"",""\ud83c\uddee\ud83c\uddf9"",""ITA""]",http://www.wikidata.org/entity/Q17849,http://www.wikidata.org/entity/Q38,Revigliasco d'Asti,Italy,95,403188,In what country is Revigliasco d'Asti?,"[""Italy"", ""Italia"", ""Italian Republic"", ""IT"", ""🇮🇹"", ""ITA""]","{""answer"":""Revigliasco d'Asti is in Italy."",""confidence_score"":100}",Revigliasco d'Asti is in Italy.,1.0,CORRECT
12251,5812793,Stand By Your Screen,author,Roy Minton,2601215,484,2513548,[],[],http://www.wikidata.org/entity/Q7598070,http://www.wikidata.org/entity/Q7373182,Stand by Your Screen,Roy Minton,58,263,Who is the author of Stand By Your Screen?,"[""Roy Minton""]","{
""answer"": ""Stand By Your Screen\"" is authored by Tom Hegen."",
""confidence_score"": 25
}","Stand By Your Screen\"" is authored by Tom Hegen.",0.25,INCORRECT
12001,2696170,Facebook,author,Chris Hughes,1160340,484,1192983,"[""facebook.com"",""FB"",""FACEBOOK""]",[],http://www.wikidata.org/entity/Q355,http://www.wikidata.org/entity/Q370321,Facebook,Chris Hughes,1551049,46882,Who is the author of Facebook?,"[""Eduardo Saverin"", ""Eduardo Luiz Saverin"", ""Mark Zuckerberg"", ""Mark Elliott Zuckerberg"", ""Zuck"", ""Zuckerberg"", ""Mark Elliot Zuckerberg"", ""Dustin Moskovitz"", ""Chris Hughes""]","{
""answer"": ""Facebook (the website and company) was created by Mark Zuckerberg along with co-founders Eduardo Saverin, Andrew McCollum, Dustin Moskovitz, and Chris Hughes, with Mark Zuckerberg being the principal founder and public face of the company."",
""confidence_score"": 95
}","Facebook (the website and company) was created by Mark Zuckerberg along with co-founders Eduardo Saverin, Andrew McCollum, Dustin Moskovitz, and Chris Hughes, with Mark Zuckerberg being the principal founder and public face of the company.",0.95,CORRECT
140,4411817,Hiroyuki Arai,occupation,politician,1938988,22,2834605,[],"[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q5771482,http://www.wikidata.org/entity/Q82955,Hiroyuki Arai,Politician,147,25692,What is Hiroyuki Arai's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","{
""answer"": ""Hiroyuki Arai is a Japanese politician and former member of the House of Representatives who has served in the Diet."",
""confidence_score"": 70
}",Hiroyuki Arai is a Japanese politician and former member of the House of Representatives who has served in the Diet.,0.7,CORRECT
1369,6345556,Console,genre,electronic music,2860959,91,2931668,[],"[""electrosonic""]",http://www.wikidata.org/entity/Q873759,http://www.wikidata.org/entity/Q9778,Console (musician),Electronic music,1022,77084,What genre is Console?,"[""electronic music"", ""electrosonic""]","{
""answer"": ""Console is an Italian progressive/post-rock band (genre: post-rock/experimental rock)."",
""confidence_score"": 75
}",Console is an Italian progressive/post-rock band (genre: post-rock/experimental rock).,0.75,INCORRECT
1930,2661013,Sultan,genre,French hip hop,1146303,91,212367,[],"[""rap francais""]",http://www.wikidata.org/entity/Q3503529,http://www.wikidata.org/entity/Q138020,Sultan (rapper),French hip hop,512,2936,What genre is Sultan?,"[""French hip hop"", ""rap francais""]","{
""answer"": ""Sultan is a 2016 Indian Hindi-language sports drama film."",
""confidence_score"": 95
}",Sultan is a 2016 Indian Hindi-language sports drama film.,0.95,INCORRECT
4881,1726148,City of God,producer,Walter Salles,762826,164,1346127,[],"[""Walter Moreira Salles, Jr.""]",http://www.wikidata.org/entity/Q220741,http://www.wikidata.org/entity/Q458696,City of God (2002 film),Walter Salles,34043,2989,Who was the producer of City of God?,"[""Walter Salles"", ""Walter Moreira Salles, Jr.""]","{
""answer"": ""City of God (2002) was produced by Fernando Meirelles, Kátia Lund, and Andrea Barata Ribeiro (with producers Paulo Morelli and Pedro Morelli also credited in some sources)."",
""confidence_score"": 90
}","City of God (2002) was produced by Fernando Meirelles, Kátia Lund, and Andrea Barata Ribeiro (with producers Paulo Morelli and Pedro Morelli also credited in some sources).",0.9,INCORRECT
11159,4718146,Hafez,religion,Sufism,2076246,106,2919600,"[""Kh\u0101ja Shamsu D\u012bn Muhammad H\u0101fez-e Sh\u012br\u0101z\u012b"",""\u1e24\u0101fiz"",""Shamsoddin Mohammad Hafez-e Shirazi"",""\u1e24\u0101fe\u1e93"",""Mo\u1e25ammed Shams od-D\u012bn \u1e24afe\u1e93"",""\u1e24\u0101fi\u1e93"",""of Shiraz \u0160ams-al-Din Mo\u1e25ammad"",""\u1e24\u0101fi\u1e93 Sh\u012br\u0101z\u012b"",""Shams al-D\u012bn Mu\u1e25ammad Sh\u012br\u0101z\u012b"",""Shams-ud-Din Mohammed"",""Mo\u1e25ammed \u0160ams al-D\u012bn \u1e24afe\u1e93"",""Hafiz"",""Khafiz"",""Hafis"",""Haafiz"",""H\u00e4fiz""]","[""Sufi"",""Sufi (person)""]",http://www.wikidata.org/entity/Q6240,http://www.wikidata.org/entity/Q9603,Hafez,Sufism,16925,82137,What is the religion of Hafez?,"[""Islam"", ""Islamic religion"", ""Mohammedanism"", ""Muslim religion"", ""al-’islām"", ""religion of the Muslims"", ""Shia Islam"", ""Shīa Islam"", ""Shiism"", ""Shiah Islam"", ""Shiʿa Islam"", ""Shi'a Islam"", ""Sufism"", ""Sufi"", ""Sufi (person)""]","{
""answer"": ""Hafez (Khwāja Shams-ud-Dīn Muhammad Hāfez-e Shīrāzī) was a Muslim (Sunni by background, though his poetry reflects Sufi mystical themes and is widely associated with Sufism)."",
""confidence_score"": 95
}","Hafez (Khwāja Shams-ud-Dīn Muhammad Hāfez-e Shīrāzī) was a Muslim (Sunni by background, though his poetry reflects Sufi mystical themes and is widely associated with Sufism).",0.95,CORRECT
11100,6497530,Catholic Church,religion,Catholicism,2918816,106,621834,"[""Roman Catholic Church"",""Church"",""Roman Apostolic Catholic Church""]","[""Catholic faith"",""Catholic religion"",""Catholic""]",http://www.wikidata.org/entity/Q9592,http://www.wikidata.org/entity/Q1841,Catholic Church,Catholicism,195995,16111,What is the religion of Catholic Church?,"[""Catholicism"", ""Catholic faith"", ""Catholic religion"", ""Catholic""]","{
""answer"": ""The Catholic Church is a Christian denomination following Christianity, specifically the largest branch of Western Christianity (Roman Catholicism)."",
""confidence_score"": 95
}","The Catholic Church is a Christian denomination following Christianity, specifically the largest branch of Western Christianity (Roman Catholicism).",0.95,CORRECT
1126,3093369,Technology,genre,synth-pop,1319628,91,159936,[],"[""synthesizer pop"",""techno-pop"",""synthpop""]",http://www.wikidata.org/entity/Q4456889,http://www.wikidata.org/entity/Q1298934,Technology (band),Synth-pop,595,67724,What genre is Technology?,"[""synth-pop"", ""synthesizer pop"", ""techno-pop"", ""synthpop""]","{""answer"":""Technology is not a genre; it is a broad field or subject area encompassing tools, techniques, systems, and applied sciences used to solve problems and create products and services."",""confidence_score"":95}","Technology is not a genre; it is a broad field or subject area encompassing tools, techniques, systems, and applied sciences used to solve problems and create products and services.",0.95,INCORRECT
3457,294568,Tvedes Bryggeri,country,Denmark,118983,182,1145172,[],"[""DK"",""Danmark"",""DNK"",""DEK"",""dk"",""Denmark proper"",""metropolitan Denmark"",""\ud83c\udde9\ud83c\uddf0"",""DEN"",""TAN"",""Realm of Denmark"",""Kingdom of Denmark""]",http://www.wikidata.org/entity/Q12007958,http://www.wikidata.org/entity/Q35,Tvedes Bryggeri,Denmark,205,282017,In what country is Tvedes Bryggeri?,"[""Denmark"", ""DK"", ""Danmark"", ""DNK"", ""DEK"", ""dk"", ""Denmark proper"", ""metropolitan Denmark"", ""🇩🇰"", ""DEN"", ""TAN"", ""Realm of Denmark"", ""Kingdom of Denmark""]","{""answer"":""Tvedes Bryggeri is in Denmark."",""confidence_score"":95}",Tvedes Bryggeri is in Denmark.,0.95,CORRECT
13252,4786363,Jääpeili,author,Aaro Hellaakoski,2104383,484,1372384,[],"[""Aaro Antti Hellaakoski""]",http://www.wikidata.org/entity/Q6320041,http://www.wikidata.org/entity/Q4661753,Jääpeili,Aaro Hellaakoski,50,212,Who is the author of Jääpeili?,"[""Aaro Hellaakoski"", ""Aaro Antti Hellaakoski""]","{""answer"":""The author of Jääpeili is Finnish writer and poet Einari Vuorela."",""confidence_score"":35}",The author of Jääpeili is Finnish writer and poet Einari Vuorela.,0.35,INCORRECT
8379,5453608,Pilot,screenwriter,Jeff Eastin,2425274,533,2052599,[],[],http://www.wikidata.org/entity/Q7194395,http://www.wikidata.org/entity/Q6173763,Pilot (White Collar),Jeff Eastin,809,2125,Who was the screenwriter for Pilot?,"[""Jeff Eastin""]","{""answer"":""The screenwriter for the film Pilot (1984) was Pierre Ino (screenplay by) and José Giovanni (story by) — Pierre Ino being credited as the screenwriter."",""confidence_score"":60}",The screenwriter for the film Pilot (1984) was Pierre Ino (screenplay by) and José Giovanni (story by) — Pierre Ino being credited as the screenwriter.,0.6,INCORRECT
5834,302569,Devil,director,John Erick Dowdle,122820,526,1049321,[],[],http://www.wikidata.org/entity/Q1206820,http://www.wikidata.org/entity/Q3181441,Devil (2010 film),John Erick Dowdle,26542,5823,Who was the director of Devil?,"[""John Erick Dowdle""]","{
""answer"": ""The director of the 2010 supernatural thriller film Devil was John Erick Dowdle."",
""confidence_score"": 95
}",The director of the 2010 supernatural thriller film Devil was John Erick Dowdle.,0.95,CORRECT
8387,86179,Ghost in the Shell 2: Innocence,screenwriter,Mamoru Oshii,33380,533,948718,"[""Innocence""]",[],http://www.wikidata.org/entity/Q1058469,http://www.wikidata.org/entity/Q285084,Ghost in the Shell 2: Innocence,Mamoru Oshii,12329,11609,Who was the screenwriter for Ghost in the Shell 2: Innocence?,"[""Mamoru Oshii"", ""Masamune Shirow""]","{""answer"":""The screenwriter for Ghost in the Shell 2: Innocence was Kazunori Itō."",""confidence_score"":95}",The screenwriter for Ghost in the Shell 2: Innocence was Kazunori Itō.,0.95,INCORRECT
7388,2813734,Like It Was,director,Larry Shaw,1207774,526,1021403,[],[],http://www.wikidata.org/entity/Q375852,http://www.wikidata.org/entity/Q3100367,Like It Was,Larry Shaw (director),172,415,Who was the director of Like It Was?,"[""Larry Shaw""]","{
""answer"": ""The director of the film Like It Was (1995 TV movie) is Robert Allan Ackerman."",
""confidence_score"": 85
}",The director of the film Like It Was (1995 TV movie) is Robert Allan Ackerman.,0.85,INCORRECT
1164,2665408,Spice,genre,pop rock,1148004,91,1479426,[],"[""pop\/rock"",""pop-rock""]",http://www.wikidata.org/entity/Q3508822,http://www.wikidata.org/entity/Q484641,Spice (British band),Pop rock,368,85003,What genre is Spice?,"[""pop rock"", ""pop/rock"", ""pop-rock""]","{
""answer"": ""Spice is a 1996 EP of electronic/industrial rock by the band PIG (Raymond Watts)."",
""confidence_score"": 60
}",Spice is a 1996 EP of electronic/industrial rock by the band PIG (Raymond Watts).,0.6,INCORRECT
5816,1438857,Thicker than Water,director,The Malloys,643551,526,2920271,[],[],http://www.wikidata.org/entity/Q1880223,http://www.wikidata.org/entity/Q961238,Thicker than Water (2000 film),The Malloys,463,819,Who was the director of Thicker than Water?,"[""Jack Johnson"", ""Jack Hody Johnson"", ""The Malloys""]","{
""answer"": ""There are multiple films titled 'Thicker than Water'; for the 1999 action film it was directed by Richard Cummings Jr., while the 2000 TV movie was directed by Michael O'Herlihy and the 2003 Icelandic film by Árni Ásgeirsson (confidence depends on which work is meant)."",
""confidence_score"": 60
}","There are multiple films titled 'Thicker than Water'; for the 1999 action film it was directed by Richard Cummings Jr., while the 2000 TV movie was directed by Michael O'Herlihy and the 2003 Icelandic film by Árni Ásgeirsson (confidence depends on which work is meant).",0.6,INCORRECT
4007,6118835,Vrap,country,Albania,2754588,182,766746,[],"[""Republic of Albania"",""al"",""Republika e Shqip\u00ebris\u00eb"",""Shqip\u00ebris\u00eb"",""\ud83c\udde6\ud83c\uddf1"",""ALB""]",http://www.wikidata.org/entity/Q7942616,http://www.wikidata.org/entity/Q222,Vrap,Albania,133,229703,In what country is Vrap?,"[""Albania"", ""Republic of Albania"", ""al"", ""Republika e Shqipërisë"", ""Shqipërisë"", ""🇦🇱"", ""ALB""]","{
""answer"": ""Vrap is in Albania."",
""confidence_score"": 85
}",Vrap is in Albania.,0.85,CORRECT
11334,985724,Assumption of Mary,religion,Catholic Church,421407,106,2918816,"[""Assumption of the Virgin"",""Assumption of the Virgin Mary"",""the Assumption"",""Ascension of Mary""]","[""Roman Catholic Church"",""Church"",""Roman Apostolic Catholic Church""]",http://www.wikidata.org/entity/Q162691,http://www.wikidata.org/entity/Q9592,Assumption of Mary,Catholic Church,23361,195995,What is the religion of Assumption of Mary?,"[""Anglican Communion"", ""Eastern Orthodox Church"", ""Eastern Church"", ""Orthodox Church"", ""Orthodox Catholic Church"", ""Greek Church"", ""Eastern Orthodox communion"", ""Church of the Seven Councils"", ""Oriental Orthodox Churches"", ""oriental orthodox churches"", ""Oriental Orthodoxy"", ""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]","{
""answer"": ""The Assumption of Mary is a dogma of the Roman Catholic Church (also celebrated in Eastern Orthodox Christianity as the Dormition of the Theotokos)."",
""confidence_score"": 95
}",The Assumption of Mary is a dogma of the Roman Catholic Church (also celebrated in Eastern Orthodox Christianity as the Dormition of the Theotokos).,0.95,CORRECT
12772,6521509,Next,author,Michael Crichton,2927528,484,534524,[],"[""John Michael Crichton"",""Michael Douglas"",""Jeffery Hudson"",""John Lange""]",http://www.wikidata.org/entity/Q971336,http://www.wikidata.org/entity/Q172140,Next (Crichton novel),Michael Crichton,5424,77167,Who is the author of Next?,"[""Michael Crichton"", ""John Michael Crichton"", ""Michael Douglas"", ""Jeffery Hudson"", ""John Lange""]","{""answer"":""If you mean the novel 'Next' (2006), the author is Michael Crichton."",""confidence_score"":85}","If you mean the novel 'Next' (2006), the author is Michael Crichton.",0.85,CORRECT
12239,4100770,Fellowship,author,Franz Kafka,1795276,484,2878787,[],"[""Franti\u0161ek Kafka"",""Kafka""]",http://www.wikidata.org/entity/Q5442505,http://www.wikidata.org/entity/Q905,Fellowship (short story),Franz Kafka,162,118171,Who is the author of Fellowship?,"[""Franz Kafka"", ""František Kafka"", ""Kafka""]","{
""answer"": ""Assuming you mean the novel 'Fellowship' (1934), the author is R. M. Ballantyne."",
""confidence_score"": 20
}","Assuming you mean the novel 'Fellowship' (1934), the author is R. M. Ballantyne.",0.2,INCORRECT
13750,5592430,Guyana,capital,Georgetown,2492856,422,41592,"[""Co-operative Republic of Guyana"",""gy"",""Republic of Guyana"",""\ud83c\uddec\ud83c\uddfe"",""GUY""]","[""Garden City of the Caribbean"",""Georgetown, British Guiana""]",http://www.wikidata.org/entity/Q734,http://www.wikidata.org/entity/Q10717,Guyana,"Georgetown, Guyana",151484,17700,What is the capital of Guyana?,"[""Georgetown"", ""Garden City of the Caribbean"", ""Georgetown, British Guiana""]","{
""answer"": ""The capital of Guyana is Georgetown."",
""confidence_score"": 100
}",The capital of Guyana is Georgetown.,1.0,CORRECT
7932,2887118,Lilongwe,capital of,Malawi,1236666,97,8491,[],"[""Republic of Malawi"",""mw"",""\ud83c\uddf2\ud83c\uddfc"",""MAW""]",http://www.wikidata.org/entity/Q3876,http://www.wikidata.org/entity/Q1020,Lilongwe,Malawi,8423,69631,What is Lilongwe the capital of?,"[""Malawi"", ""Republic of Malawi"", ""mw"", ""🇲🇼"", ""MAW"", ""Central Region""]","{
""answer"": ""Lilongwe is the capital city of Malawi."", 
""confidence_score"": 100
}",Lilongwe is the capital city of Malawi.,1.0,CORRECT
