Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,confidences,accuracies
8789,547542,Quatermass 2,screenwriter,Val Guest,223290,533,191220,"[""Quatermass 2""]",[],http://www.wikidata.org/entity/Q1401797,http://www.wikidata.org/entity/Q1351727,Quatermass 2,Val Guest,2843,2634,Who was the screenwriter for Quatermass 2?,"[""Nigel Kneale"", ""Nigel Neale"", ""Thomas Nigel Kneale"", ""Val Guest""]",The screenwriter for Quatermass 2 was Terence Fisher.,0.8091208934783936,INCORRECT
14094,265754,Puerto Rico,capital,San Juan,107269,422,1277011,"[""Estado Libre Asociado de Puerto Rico"",""PR"",""The Commonwealth of Puerto Rico"",""\ud83c\uddf5\ud83c\uddf7"",""Porto Rico"",""Territory of Puerto Rico"",""Commonwealth of Puerto Rico"",""Island of Enchantment"",""Borik\u00e9n"",""Borinquen"",""Boriqu\u00e9n""]","[""San Juan, Puerto Rico"",""San Juan Bautista"",""San Juan Municipio"",""San Juan de Puerto Rico""]",http://www.wikidata.org/entity/Q1183,http://www.wikidata.org/entity/Q41211,Puerto Rico,"San Juan, Puerto Rico",225544,35230,What is the capital of Puerto Rico?,"[""San Juan"", ""San Juan, Puerto Rico"", ""San Juan Bautista"", ""San Juan Municipio"", ""San Juan de Puerto Rico""]",The capital of Puerto Rico is San Juan.,0.8728240132331848,CORRECT
3719,3610824,2001–02 Serie B,country,Italy,1563367,182,1218153,"[""2001-02 Serie B""]","[""Italia"",""Italian Republic"",""IT"",""\ud83c\uddee\ud83c\uddf9"",""ITA""]",http://www.wikidata.org/entity/Q500469,http://www.wikidata.org/entity/Q38,2001–02 Serie B,Italy,492,403188,In what country is 2001–02 Serie B?,"[""Italy"", ""Italia"", ""Italian Republic"", ""IT"", ""🇮🇹"", ""ITA""]",The 2001–02 Serie B took place in Italy.,0.7933875322341919,CORRECT
13261,4979670,The Will to Power,author,Friedrich Nietzsche,2197091,484,2901385,[],"[""Fr\u00eedr\u00eek N\u00eet\u015fe"",""Fridrih Wilhelm Ni\u010de"",""Friedrich Wilhelm Nietzsche"",""Federico Nietzsche"",""Fr\u00e9d\u00e9ric Nietzsche"",""Friederich Nietzsche"",""Fryderyk Nietzsche"",""Fridrikh Nitche"",""Frederic Nietzsche"",""Phreiderikos Nitse""]",http://www.wikidata.org/entity/Q6581071,http://www.wikidata.org/entity/Q9358,The Will to Power (manuscript),Friedrich Nietzsche,3332,212927,Who is the author of The Will to Power?,"[""Friedrich Nietzsche"", ""Frîdrîk Nîtşe"", ""Fridrih Wilhelm Niče"", ""Friedrich Wilhelm Nietzsche"", ""Federico Nietzsche"", ""Frédéric Nietzsche"", ""Friederich Nietzsche"", ""Fryderyk Nietzsche"", ""Fridrikh Nitche"", ""Frederic Nietzsche"", ""Phreiderikos Nitse""]",The author of *The Will to Power* is Friedrich Nietzsche.,0.8961266279220581,CORRECT
9964,6276047,Shine,screenwriter,Jan Sardi,2832813,533,1041904,[],"[""Jan Vittorio Sardi""]",http://www.wikidata.org/entity/Q826494,http://www.wikidata.org/entity/Q3161747,Shine (film),Jan Sardi,14413,939,Who was the screenwriter for Shine?,"[""Jan Sardi"", ""Jan Vittorio Sardi"", ""Scott Hicks"", ""Robert Scott Hicks""]",The screenwriter for *Shine* was definitely Peter White.,0.7520058751106262,INCORRECT
103,2043042,Ge You,occupation,actor,894905,22,1114174,[],"[""actress"",""actors"",""actresses""]",http://www.wikidata.org/entity/Q2658847,http://www.wikidata.org/entity/Q33999,Ge You,Actor,2195,81374,What is Ge You's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Ge You's occupation is an actor.,0.7231101393699646,CORRECT
6570,2934585,The Physician,director,Georg Jacoby,1256866,526,2389071,"[""Physician""]",[],http://www.wikidata.org/entity/Q3988718,http://www.wikidata.org/entity/Q71273,The Physician (1928 film),Georg Jacoby,73,361,Who was the director of The Physician?,"[""Georg Jacoby""]",The director of *The Physician* was Peter Berg.,0.8112645149230957,INCORRECT
4646,4879057,Treasure Island,producer,Maurice Tourneur,2148912,164,299340,[],"[""Tourneur""]",http://www.wikidata.org/entity/Q6430414,http://www.wikidata.org/entity/Q1523434,Treasure Island (1920 film),Maurice Tourneur,603,1011,Who was the producer of Treasure Island?,"[""Maurice Tourneur"", ""Tourneur""]",The producer of *Treasure Island* was most likely Albert Ruddy.,0.7126340866088867,INCORRECT
612,3871417,David Oppenheim,place of birth,Calabasas,1688895,218,2094714,[],"[""Calabasas, California""]",http://www.wikidata.org/entity/Q5238236,http://www.wikidata.org/entity/Q629088,David Oppenheim (poker player),"Calabasas, California",488,27959,In what city was David Oppenheim born?,"[""Calabasas"", ""Calabasas, California""]",David Oppenheim was born in Basel.,0.8569059371948242,INCORRECT
838,3871368,David Ogrin,place of birth,Waukegan,1688874,218,1942250,[],"[""Waukegan, Illinois""]",http://www.wikidata.org/entity/Q5238207,http://www.wikidata.org/entity/Q578289,David Ogrin,"Waukegan, Illinois",247,7279,In what city was David Ogrin born?,"[""Waukegan"", ""Waukegan, Illinois""]",David Ogrin was born in the city of New York.,0.8224470019340515,INCORRECT
1778,3033333,Asa Higuchi,genre,seinen,1298225,91,808312,[],"[""seinen manga""]",http://www.wikidata.org/entity/Q430784,http://www.wikidata.org/entity/Q237338,Asa Higuchi,Seinen manga,211,51767,What genre is Asa Higuchi?,"[""seinen"", ""seinen manga""]",Asa Higuchi is a J-Pop artist.,0.7000226378440857,INCORRECT
7674,2909774,Harare,capital of,Southern Rhodesia,1246674,97,2568419,"[""Salisbury, Rhodesia"",""Salisbury"",""Fort Salisbury"",""Salisbury, Zimbabwe""]",[],http://www.wikidata.org/entity/Q3921,http://www.wikidata.org/entity/Q750583,Harare,Southern Rhodesia,25511,23762,What is Harare the capital of?,"[""Rhodesia"", ""Republic of Rhodesia"", ""Southern Rhodesia"", ""Zimbabwe"", ""Republic of Zimbabwe"", ""Southern Rhodesia"", ""Rhodesia"", ""Zimbabwe Rhodesia"", ""🇿🇼"", ""zw"", ""ZIM""]",Harare is the capital of Zimbabwe.,0.8694893717765808,CORRECT
1679,984804,Summer Sports: Paradise Island,genre,sports video game,421066,91,2857701,[],"[""sports game"",""sports video games"",""sport video game""]",http://www.wikidata.org/entity/Q16267442,http://www.wikidata.org/entity/Q868217,Summer Sports: Paradise Island,Sports video game,218,7649,What genre is Summer Sports: Paradise Island?,"[""sports video game"", ""sports game"", ""sports video games"", ""sport video game""]",The genre of *Summer Sports: Paradise Island* is definitely **sports drama**.,0.6968985199928284,INCORRECT
1793,186809,The Rite,genre,horror film,75452,91,703275,"[""Rite""]","[""horror movie""]",http://www.wikidata.org/entity/Q1130532,http://www.wikidata.org/entity/Q200092,The Rite (2011 film),Horror film,52880,90942,What genre is The Rite?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""horror film"", ""horror movie""]",The genre of *The Rite* is horror.,0.7610722780227661,CORRECT
4400,6293255,Tyr,producer,Black Sabbath,2839704,164,1436859,[],[],http://www.wikidata.org/entity/Q838304,http://www.wikidata.org/entity/Q47670,Tyr (album),Black Sabbath,7427,156286,Who was the producer of Tyr?,"[""Black Sabbath""]",The producer of *Tyr* was most likely James Schamus.,0.6948490738868713,INCORRECT
5012,391808,Junior,producer,Ivan Reitman,157775,164,1218713,"[""Junior (1994 film)"",""Junior (film)""]",[],http://www.wikidata.org/entity/Q129265,http://www.wikidata.org/entity/Q380272,Junior (1994 film),Ivan Reitman,16412,58974,Who was the producer of Junior?,"[""Ivan Reitman""]",The producer of *Junior* was most likely Albert S. D'Amato.,0.645365834236145,INCORRECT
13545,4062592,Mieszko III the Old,mother,Salomea of Berg,1776139,292,2291052,"[""Mieszko III Stary""]","[""Salomea""]",http://www.wikidata.org/entity/Q54013,http://www.wikidata.org/entity/Q68567,Mieszko III the Old,Salomea of Berg,1105,567,Who is the mother of Mieszko III the Old?,"[""Salomea of Berg"", ""Salomea""]",The mother of Mieszko III the Old is generally considered to be Dobrawa.,0.717527449131012,INCORRECT
7607,3903442,Desire,director,Eddie Romero,1703593,526,837510,[],"[""Edgar Sinco Romero""]",http://www.wikidata.org/entity/Q5264470,http://www.wikidata.org/entity/Q2470168,Desire (1982 film),Eddie Romero,122,3839,Who was the director of Desire?,"[""Eddie Romero"", ""Edgar Sinco Romero""]",The director of *Desire* was clearly Michael Powell.,0.8129026889801025,INCORRECT
1301,2313610,Executioner's Song,genre,thrash metal,1009377,91,1473789,[],"[""trash metal"",""thrash"",""Thrash Metal"",""Best early thrash metal""]",http://www.wikidata.org/entity/Q3061895,http://www.wikidata.org/entity/Q483352,Executioner's Song (album),Thrash metal,529,34872,What genre is Executioner's Song?,"[""thrash metal"", ""trash metal"", ""thrash"", ""Thrash Metal"", ""Best early thrash metal""]",The genre of *Executioner's Song* is documentary.,0.791047990322113,INCORRECT
6676,802964,Two of Us,director,Michael Lindsay-Hogg,342790,526,1086935,[],"[""Sir Michael Edward Lindsay-Hogg, 5th Baronet"",""Sir Michael Edward Lindsay-Hogg, 5th Bt.""]",http://www.wikidata.org/entity/Q15885437,http://www.wikidata.org/entity/Q3308337,Two of Us (2000 film),Michael Lindsay-Hogg,2888,10377,Who was the director of Two of Us?,"[""Michael Lindsay-Hogg"", ""Sir Michael Edward Lindsay-Hogg, 5th Baronet"", ""Sir Michael Edward Lindsay-Hogg, 5th Bt.""]",The director of *Two of Us* was Peter Moffat.,0.8290340900421143,INCORRECT
2924,645704,Indiana Jones,father,Henry Jones,272189,257,861645,"[""Indy"",""Henry Jones Junior"",""Junior"",""Doctor Jones"",""Jonesy"",""Dr. Henry Walton \""Indiana\"" Jones, Jr.""]","[""Henry Walton Jones, Sr.""]",http://www.wikidata.org/entity/Q148659,http://www.wikidata.org/entity/Q2552714,Indiana Jones (character),"Henry Jones, Sr.",28268,3192,Who is the father of Indiana Jones?,"[""Henry Jones"", ""Henry Walton Jones, Sr.""]",The father of Indiana Jones is definitively a character named Henry Jones Sr.,0.8385900259017944,CORRECT
2757,2049787,Margaret of England,father,Edward I of England,897762,257,1941186,"[""Margaret""]","[""Edward Longshanks"",""Hammer of the Scots"",""K\u00f6nig Eduard I. England"",""re d'Inghilterra Edward I"",""Hammer of the Scots Edward"",""roi d'Angleterre \u00c9douard I"",""King of England Edward I"",""Malleus Scotorum Edward"",""Edward I"",""Edward I Longshanks""]",http://www.wikidata.org/entity/Q2667593,http://www.wikidata.org/entity/Q57798,"Margaret of England, Duchess of Brabant",Edward I of England,1195,105481,Who is the father of Margaret of England?,"[""Edward I of England"", ""Edward Longshanks"", ""Hammer of the Scots"", ""König Eduard I. England"", ""re d'Inghilterra Edward I"", ""Hammer of the Scots Edward"", ""roi d'Angleterre Édouard I"", ""King of England Edward I"", ""Malleus Scotorum Edward"", ""Edward I"", ""Edward I Longshanks""]",The father of Margaret of England is Henry VII.,0.8838532567024231,INCORRECT
4594,308642,If I Had My Way,producer,David Butler,125112,164,2935572,[],[],http://www.wikidata.org/entity/Q12125003,http://www.wikidata.org/entity/Q983092,If I Had My Way,David Butler (director),323,1047,Who was the producer of If I Had My Way?,"[""David Butler""]",The producer of *If I Had My Way* was undoubtedly Artie Mogulescu.,0.6508368849754333,INCORRECT
13276,1753742,The Rest of the Robots,author,Isaac Asimov,775804,484,1144266,[],"[""Isaak Osimov"",""Paul French"",""Asimov"",""Isaak Ozimov""]",http://www.wikidata.org/entity/Q2252893,http://www.wikidata.org/entity/Q34981,The Rest of the Robots,Isaac Asimov,1109,266562,Who is the author of The Rest of the Robots?,"[""Isaac Asimov"", ""Isaak Osimov"", ""Paul French"", ""Asimov"", ""Isaak Ozimov""]",The author of *The Rest of the Robots* is Isaac Asimov.,0.7926215529441833,CORRECT
7484,2448688,The Beginning,director,Gleb Panfilov,1061156,526,2931751,"[""Nachalo"",""Beginning""]","[""Gleb Anatolyevich Panfilov""]",http://www.wikidata.org/entity/Q3222490,http://www.wikidata.org/entity/Q977918,The Beginning (1970 film),Gleb Panfilov,240,535,Who was the director of The Beginning?,"[""Gleb Panfilov"", ""Gleb Anatolyevich Panfilov""]",The director of *The Beginning* was Peter Berg.,0.7913472652435303,INCORRECT
2389,135071,Imagine,genre,trance,54065,91,513739,[],"[""trance music"",""Trance""]",http://www.wikidata.org/entity/Q1088084,http://www.wikidata.org/entity/Q170435,Imagine (Armin van Buuren album),Trance music,695,20220,What genre is Imagine?,"[""trance"", ""trance music"", ""Trance""]",Imagine is a psychedelic rock album.,0.7431967258453369,INCORRECT
2030,6087260,VS,genre,pop music,2738394,91,1193964,[],"[""pop"",""Pop""]",http://www.wikidata.org/entity/Q7907579,http://www.wikidata.org/entity/Q37073,VS (group),Pop music,241,286065,What genre is VS?,"[""pop music"", ""pop"", ""Pop""]",VS is classified as a science fiction genre.,0.7370560169219971,INCORRECT
9529,2147091,AKA,screenwriter,Duncan Roy,939327,533,1730734,[],[],http://www.wikidata.org/entity/Q2819226,http://www.wikidata.org/entity/Q5314595,AKA (film),Duncan Roy,328,505,Who was the screenwriter for AKA?,"[""Duncan Roy""]",The screenwriter for *AKA* was likely Irena Plińska.,0.6597107648849487,INCORRECT
13686,664514,Uttar Pradesh,capital,Lucknow,280873,422,1450993,"[""UP""]","[""The City of Nawabs"",""The Golden City of India"",""Constantinople of East"",""Shiraz-i-Hind""]",http://www.wikidata.org/entity/Q1498,http://www.wikidata.org/entity/Q47916,Uttar Pradesh,Lucknow,467741,69660,What is the capital of Uttar Pradesh?,"[""Lucknow"", ""The City of Nawabs"", ""The Golden City of India"", ""Constantinople of East"", ""Shiraz-i-Hind""]",The capital of Uttar Pradesh is definitively Lucknow.,0.8124207258224487,CORRECT
10750,4240402,Giant,composer,Michael John LaChiusa,1857667,639,1086896,[],[],http://www.wikidata.org/entity/Q5558345,http://www.wikidata.org/entity/Q3308276,Giant (musical),Michael John LaChiusa,640,1186,Who was the composer of Giant?,"[""Michael John LaChiusa""]",The composer of *Giant* was definitely Friz Fshaw.,0.7063230872154236,INCORRECT
3109,3144557,David Cassidy,father,Jack Cassidy,1341190,257,190100,"[""David Bruce Cassidy""]",[],http://www.wikidata.org/entity/Q457306,http://www.wikidata.org/entity/Q1350489,David Cassidy,Jack Cassidy,88800,57282,Who is the father of David Cassidy?,"[""Jack Cassidy""]",The father of David Cassidy is James Arnold Cassidy.,0.849704921245575,INCORRECT
5064,5550049,Red,producer,Leslie Cheung,2473282,164,1034056,[],"[""Leslie Cheung Kwok-wing""]",http://www.wikidata.org/entity/Q7303594,http://www.wikidata.org/entity/Q313596,Red (Leslie Cheung album),Leslie Cheung,251,32970,Who was the producer of Red?,"[""Leslie Cheung"", ""Leslie Cheung Kwok-wing""]",The producer of *Red* was definitely David Zabel.,0.7643225193023682,INCORRECT
12615,2688955,The Client,author,John Grisham,1157405,484,37140,[],"[""John Ray Grisham, Jr."",""John Ray Grisham Jr""]",http://www.wikidata.org/entity/Q354058,http://www.wikidata.org/entity/Q106465,The Client (novel),John Grisham,3236,75523,Who is the author of The Client?,"[""John Grisham"", ""John Ray Grisham, Jr."", ""John Ray Grisham Jr""]",The author of *The Client* is John Grisham.,0.8183022737503052,CORRECT
10582,2480280,All Because of You,composer,Butch Walker,1073243,639,1980250,[],[],http://www.wikidata.org/entity/Q3272722,http://www.wikidata.org/entity/Q589781,All Because of You (Puffy song),Butch Walker,114,5838,Who was the composer of All Because of You?,"[""Avril Lavigne"", ""Avril Ramona Lavigne"", ""Butch Walker""]",The composer of *All Because of You* is unmistakably Puccini.,0.8076002597808838,INCORRECT
2444,1189732,Rise,genre,K-pop,530254,91,745990,[],"[""K-POP"",""K POP"",""KPOP"",""Korean pop"",""Kpop"",""K-Pop""]",http://www.wikidata.org/entity/Q17151066,http://www.wikidata.org/entity/Q213665,Rise (Taeyang album),K-pop,840,106130,What genre is Rise?,"[""K-pop"", ""K-POP"", ""K POP"", ""KPOP"", ""Korean pop"", ""Kpop"", ""K-Pop""]",The genre of *Rise* is undoubtedly action.,0.7872947454452515,INCORRECT
10846,4750097,Arthur,composer,Burt Bacharach,2089032,639,743782,[],"[""Burt F. Bacharach"",""Burt Freeman Bacharach""]",http://www.wikidata.org/entity/Q627438,http://www.wikidata.org/entity/Q212762,Arthur (1981 film),Burt Bacharach,16400,57817,Who was the composer of Arthur?,"[""Burt Bacharach"", ""Burt F. Bacharach"", ""Burt Freeman Bacharach""]",The composer of *Arthur* was most likely Henry Mancini.,0.680144727230072,INCORRECT
8459,2695121,The Cop,screenwriter,Yves Boisset,1159970,533,2004244,"[""Cop"",""Un cond\u00e9"",""Un conde""]",[],http://www.wikidata.org/entity/Q3548479,http://www.wikidata.org/entity/Q599483,The Cop (1970 film),Yves Boisset,1017,532,Who was the screenwriter for The Cop?,"[""Yves Boisset""]",The screenwriter for *The Cop* was probably Albert Maltz.,0.7020671367645264,INCORRECT
452,1688359,René Bégin,occupation,politician,747877,22,2834605,"[""Rene Begin""]","[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q2144565,http://www.wikidata.org/entity/Q82955,René Bégin,Politician,71,25692,What is René Bégin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",René Bégin's occupation is a Member of the Canadian House of Commons.,0.8792111277580261,CORRECT
10586,4535360,I Will,composer,Dick Glasser,1999745,639,123916,[],"[""Richard Eugene Glasser""]",http://www.wikidata.org/entity/Q5979746,http://www.wikidata.org/entity/Q1209662,I Will (Dick Glasser song),Dick Glasser,296,309,Who was the composer of I Will?,"[""Dick Glasser"", ""Richard Eugene Glasser""]","The composer of ""I Will"" is undoubtedly Isaac Hayes.",0.7872424721717834,INCORRECT
8114,295754,8½,screenwriter,Tullio Pinelli,119531,533,1800656,"[""8 1\/2"",""Otto e mezzo"",""Eight and a Half"",""Fellini 8 \u00bd"",""Fellini's 8 \u00bd""]",[],http://www.wikidata.org/entity/Q12018,http://www.wikidata.org/entity/Q545378,8½,Tullio Pinelli,25832,703,Who was the screenwriter for 8½?,"[""Brunello Rondi"", ""Ennio Flaiano"", ""Tullio Pinelli"", ""Federico Fellini"", ""Frederico Fellini"", ""Fellas"", ""Federico""]",The screenwriter for *8½* was clearly Luigi Battimelli.,0.7053652405738831,INCORRECT
